text,Label
"As long as it's someone else family blowing up, Tom has love to spare.",0
"""There used to be a common decency in this country"", yes there was until the NRA destroyed it along with thousands of people's lives. 
My own definition of ""common decency"" would be protecting people's lives instead of responding to major problems with blind, rigid ideology but I'm afraid that the NRA simply doesn't understand ""decency"", common or otherwise.",0
"does mnuchin think that it's his or the so-called president's role to tell the NFL or its players how they should conduct themselves

did anyone in the NFL tell him not to take wife#3 to see the eclipse on a government plane",0
Not much of a lying bigot are you?,0
by each other.,0
"I'm a Christian and would like to worship at the Kaaba, do you think I can get in?",0
"You can find the contracts! Fill out a Public Records Request. Freedom of Information Act!!
I requested them for our high school principal who took a sizable gift from a bidding contractor on a new high school (during the open bid!). Despite the district having a policy against that there is also a state law (RCW). His answer, and the districts was that he was 'unaware' of the policy. HA- turns out he had a signed contract & by signing it he was acknowledging all policies, and he also had completely up to date Computer Based Training that detailed that very policy.",0
What do Leftys hate free speech so much?,0
Will he also change his political ideology,0
Congrats to both teams on great seasons and two hard-fought playoff games.,0
"Would that all the districts had such a great assortment of candidates to choose from. Democracy doesn't work if the electorate doesn't get educated and involved. 

All those meetings and discussions...thanks for putting your hats in the ring. And of course, thanks George for sitting at that Council table and taking time away from your business. 
I never understood what a progressive was, until I woke one day and realized I was one. The real chance to change the course of poverty for millions comes from the ballot box and being able to send intelligent caring people to state and federal legislatures to write laws that bring us all back into the American family.
Hugh Massengill, Eugene",0
"Toronto Hydro, like Hydro One, are distribution companies.",0
We would be 2-2 or worse with Brock at the helm. Siemian definitely gets spooked once he gets hit a few times but at least he has the quickness and awareness to chuck the ball out of bounds instead of trying to make a play and failing like Brock.,0
"PG-2 of my KM Post:
What is not mentioned is that that pipeline was initially built to service local Vancouver oil companies. There were once several refineries here, but they left to WA state to process Alaska oil. Only Chevron remained, but KM wouldn't commit to continue supplying Chevron with oil. So oil by rail for Chevron has been travelling through populated White Rock, Crescent Beach and New Westminster. Very risky !!!
KM should be continuing to commit a supply to Chevron, but KM was just for maximum profit, regardless of the risks to the GVRD. I'm not surprised Chevron sold their refinery.
So this pipeline is mainly to profit KM, regardless of it's poor location.
I would expect this very poor oil route to increase the amount of oil shipped over many years, by increasing it's capacity.

I didn't vote for the NDP or Green parties, but I support their plan to stop the pipeline expansion as a better alternative. I feel all shipping of oil on those routes should be stopped.",0
